avaer-900|because the iframe trick requires there to be a level of trust between the|because the iframe trick requires there to be a level of trust between the
avaer-870|have built this realms API and it allows you to scope objects and what they get|have built this realms api and it allows you to scope objects and what they get
avaer-61|and what I did is I took the concept of one of these GL contexts and I|and what i did is i took the concept of one of these gl contexts and i
avaer-202|question regarding the accepted physical install on your computer what is the|question regarding the accepted physical install on your computer what is the
avaer-614|we have a service worker that's running inside of the page and this HT this web|we have a service worker that's running inside of the page and this ht this web
avaer-1454|starting to draw so yeah but I would like to see a future where all this just|starting to draw so yeah but i would like to see a future where all this just
avaer-338|guys closing this GL context hole you know pretty quickly to be honest we'll|guys closing this gl context hole you know pretty quickly to be honest we'll
avaer-1254|yeah you did so now when you do that execute when are you hosting this thing|yeah you did so now when you do that execute when are you hosting this thing
avaer-168|of payments to happen and a simple API for people to use for developers to use|of payments to happen and a simple api for people to use for developers to use
avaer-816|the possibility of doing this I don't think they can mostly because as far as|the possibility of doing this i don't think they can mostly because as far as
avaer-1394|this is pretty close to how it works already the only thing that is exchanged|this is pretty close to how it works already the only thing that is exchanged
avaer-1628|kind of made it down the pipeline to Chrome and yeah now we can basically|kind of made it down the pipeline to chrome and yeah now we can basically
avaer-1038|reality tabs and web XR to compose all these different worlds together and this|reality tabs and web xr to compose all these different worlds together and this
avaer-1119|what this allows is for cross-origin resource sharing across origins in order|what this allows is for cross-origin resource sharing across origins in order
avaer-783|there but yeah I look forward to reading the open XR spec I still haven't read it|there but yeah i look forward to reading the open xr spec i still haven't read it
avaer-1161|for example having an SDK where you can interact you can do a livestream of one|for example having an sdk where you can interact you can do a livestream of one
avaer-180|have a WebEx our virtual API that you input the position to you can use speech|have a webex our virtual api that you input the position to you can use speech
avaer-1453|much any site will be able to use this just by importing execute web and just|much any site will be able to use this just by importing execute web and just
avaer-669|simple layer that allows for approvals of payments to happen and a simple API|simple layer that allows for approvals of payments to happen and a simple api
avaer-1333|yeah like you know I do a lot of em work myself yep on an enterprise level and|yeah like you know i do a lot of em work myself yep on an enterprise level and
avaer-1213|inside of their browser it's on their roadmap but there's still some areas|inside of their browser it's on their roadmap but there's still some areas
avaer-1237|using sideload now right so that solves like one aspect of that but then it|using sideload now right so that solves like one aspect of that but then it
avaer-158|for example having an SDK where you can interact you can do a livestream of one|for example having an sdk where you can interact you can do a livestream of one
avaer-1781|X or spec and some idea of like user actions as WebEx or have something|x or spec and some idea of like user actions as webex or have something
avaer-1183|have a WebEx our virtual API that you input the position to you can use speech|have a webex our virtual api that you input the position to you can use speech
avaer-1658|the third piece that we were thinking is after like the dust settles from all|the third piece that we were thinking is after like the dust settles from all
avaer-608|sharing so you might think okay well how is this working at all in chrome like|sharing so you might think okay well how is this working at all in chrome like
avaer-1698|regard to people's geometry of their house maybe like yeah we haven't really|regard to people's geometry of their house maybe like yeah we haven't really
avaer-1609|works is you are not allowed to load multiple different origins into a single|works is you are not allowed to load multiple different origins into a single
avaer-1672|simple layer that allows for approvals of payments to happen and a simple API|simple layer that allows for approvals of payments to happen and a simple api
avaer-1465|similar like a scene similar to the master scene that is basically what|similar like a scene similar to the master scene that is basically what
avaer-1345|have for a security though is that it is a pretty well defined to me a set of|have for a security though is that it is a pretty well defined to me a set of
avaer-251|yeah you did so now when you do that execute when are you hosting this thing|yeah you did so now when you do that execute when are you hosting this thing
avaer-1313|it is secure in that regard the question though is like do you want sites to be|it is secure in that regard the question though is like do you want sites to be
avaer-300|spec as well I was actually on the WebEx our group briefly but yeah I should|spec as well i was actually on the webex our group briefly but yeah i should
avaer-1692|for example you could literally have your own bedroom be projected into one|for example you could literally have your own bedroom be projected into one
avaer-1835|myself yep on an enterprise level and you know security is a big concern so|myself yep on an enterprise level and you know security is a big concern so
avaer-928|get updates after that would it that problem you can do it that way but the|get updates after that would it that problem you can do it that way but the
avaer-1156|putting the meta in the Metaverse and the third piece that we were thinking is|putting the meta in the metaverse and the third piece that we were thinking is
avaer-849|and that is doable because the top level here basically has ultimate say over the|and that is doable because the top level here basically has ultimate say over the
avaer-917|why you cannot do just regular iframe to WebEx our communication so could it be|why you cannot do just regular iframe to webex our communication so could it be
avaer-554|between native code and into other browsers so it's a very meta thing I|between native code and into other browsers so it's a very meta thing i
avaer-14|compatible with everything runs on every device and it has huge backing by almost|compatible with everything runs on every device and it has huge backing by almost
avaer-689|for example you could literally have your own bedroom be projected into one|for example you could literally have your own bedroom be projected into one
avaer-377|sometimes go viral and the things that I ask them like you don't go anywhere so I|sometimes go viral and the things that i ask them like you don't go anywhere so i
avaer-340|while so it would be really tough to quote unquote close this hole while also|while so it would be really tough to quote unquote close this hole while also
avaer-135|there is actually a second user in this world it's not so easy to see it's|there is actually a second user in this world it's not so easy to see it's
avaer-97|and so what I was able to do here is I can literally just write my HTML page|and so what i was able to do here is i can literally just write my html page
avaer-1596|accident we were able to get 144fps drawing of HTML textures into 3d worlds|accident we were able to get one hundred forty-fourfps drawing of html textures into threed worlds
avaer-1387|this is a really great filming anything but to do with the the CSS 3d|this is a really great filming anything but to do with the the css threed
avaer-10|time magically had any plans to support web they are um but yeah I just kind of|time magically had any plans to support web they are um but yeah i just kind of
avaer-948|particular headsets or I can't speak to what any particular company is doing|particular headsets or i can't speak to what any particular company is doing
avaer-1074|thing that we invented here and this was only recently possible I think a month|thing that we invented here and this was only recently possible i think a month
avaer-994|multiplayer how are you handling it like are using proxy server or something like|multiplayer how are you handling it like are using proxy server or something like
avaer-125|download free thing you will be able to just access a site or even do an import|download free thing you will be able to just access a site or even do an import
avaer-1261|having its own control scheme yes yes that is probably one of the hardest|having its own control scheme yes yes that is probably one of the hardest
avaer-655|the third piece that we were thinking is after like the dust settles from all|the third piece that we were thinking is after like the dust settles from all
avaer-1116|inside of the page and this HT this web GL rendering is actually contacting the|inside of the page and this ht this web gl rendering is actually contacting the
avaer-1819|the possibility of doing this I don't think they can mostly because as far as|the possibility of doing this i don't think they can mostly because as far as
avaer-1814|are visiting whatever exo-k web org so it is secure in that regard the question|are visiting whatever exo-k web org so it is secure in that regard the question
avaer-1501|basically regurgitating how hubs handles it person if you guys haven't seen|basically regurgitating how hubs handles it person if you guys haven't seen
avaer-1528|because we're living in a web of 25 years of history so yeah we basically|because we're living in a web of twenty-five years of history so yeah we basically
avaer-1424|it's just very hard to maintain some level of rendering in a WebEx or world|it's just very hard to maintain some level of rendering in a webex or world
avaer-694|map to the virtual world how do we make sure that everything is secure with|map to the virtual world how do we make sure that everything is secure with
avaer-333|know if somebody was to to show their address you know or anything into a GL|know if somebody was to to show their address you know or anything into a gl
avaer-963|up is can those sub scenes have a like a similar like a scene similar to the|up is can those sub scenes have a like a similar like a scene similar to the
avaer-432|that I can imagine that I can imagine being secured but yeah there's a whole|that i can imagine that i can imagine being secured but yeah there's a whole
avaer-330|yeah like you know I do a lot of em work myself yep on an enterprise level and|yeah like you know i do a lot of em work myself yep on an enterprise level and
avaer-498|basically regurgitating how hubs handles it person if you guys haven't seen|basically regurgitating how hubs handles it person if you guys haven't seen
avaer-258|having its own control scheme yes yes that is probably one of the hardest|having its own control scheme yes yes that is probably one of the hardest
avaer-1041|so the iteration of execute that you're looking at here is the latest version|so the iteration of execute that you're looking at here is the latest version
avaer-52|few lines you can move literal browsers between native code and into other|few lines you can move literal browsers between native code and into other
avaer-1936|everything else would have to disappear that I can imagine that I can imagine|everything else would have to disappear that i can imagine that i can imagine
avaer-1580|secur because but because of the way that code runs a speculative branches|secur because but because of the way that code runs a speculative branches
avaer-683|order to create actual AIS in an actual virtual world and one more thing that I|order to create actual ais in an actual virtual world and one more thing that i
avaer-407|because it's a context I know right now but looking in the future wouldn't that|because it's a context i know right now but looking in the future wouldn't that
avaer-130|thinking that this early next week we will release exo-k at web which is just|thinking that this early next week we will release exo-k at web which is just
avaer-64|just the regular machine machinery of graphical languages using Z buffers and|just the regular machine machinery of graphical languages using z buffers and
avaer-1226|difference between using it on the desktop versus on the execute web I'm|difference between using it on the desktop versus on the execute web i'm
avaer-868|they're refused and inside iframes to allow extensibility is the idea of|they're refused and inside iframes to allow extensibility is the idea of
avaer-1846|general GL on the web the answer that I have for a security though is that it is|general gl on the web the answer that i have for a security though is that it is
avaer-1597|finally and so you can see some of that happening with the menu that I kind of|finally and so you can see some of that happening with the menu that i kind of
avaer-1351|here basically has ultimate say over the rendering in the end so if that top|here basically has ultimate say over the rendering in the end so if that top
avaer-1245|execute native still is slightly more performance it's within an order of|execute native still is slightly more performance it's within an order of
avaer-818|standard web tech yeah but to me like how do you design this where like for|standard web tech yeah but to me like how do you design this where like for
avaer-88|losing 10 frames just to draw a single HTML page into your 3d world but due to|losing ten frames just to draw a single html page into your threed world but due to
avaer-1955|just by importing execute web and just starting to draw so yeah but I would|just by importing execute web and just starting to draw so yeah but i would
avaer-546|the features and it runs everywhere not only does it run in chrome but it also|the features and it runs everywhere not only does it run in chrome but it also
avaer-3|chromium you have gecko or Firefox and you have X okay at the moment um three|chromium you have gecko or firefox and you have x okay at the moment um three
avaer-1103|tabs another thing that we needed to develop for making this kind of work is|tabs another thing that we needed to develop for making this kind of work is
avaer-242|execute native still is slightly more performance it's within an order of|execute native still is slightly more performance it's within an order of
avaer-1355|and yeah but there is the open question of like what can we do to prevent one of|and yeah but there is the open question of like what can we do to prevent one of
avaer-1531|open multiple sites into a single website so here we actually see gltf|open multiple sites into a single website so here we actually see gltf
avaer-1006|chromium you have gecko or Firefox and you have X okay at the moment um three|chromium you have gecko or firefox and you have x okay at the moment um three
avaer-391|this is pretty close to how it works already the only thing that is exchanged|this is pretty close to how it works already the only thing that is exchanged
avaer-127|tabs in any of your existing projects so how are we going to be staging this out|tabs in any of your existing projects so how are we going to be staging this out
avaer-183|we want to also explore the concept of merging one of these meta verses with|we want to also explore the concept of merging one of these meta verses with
avaer-1749|cases that you would probably need to go through a native app one of those is if|cases that you would probably need to go through a native app one of those is if
avaer-1247|in the browser so there is still some cases that you would probably need to go|in the browser so there is still some cases that you would probably need to go
avaer-1706|other reality type stuff I had a question regarding the accepted physical|other reality type stuff i had a question regarding the accepted physical
avaer-521|as for example drawing a 2d page inside of a 3d space you'd think that something|as for example drawing a twod page inside of a threed space you'd think that something
avaer-1184|api's you can use voice recognition in order to create actual AIS in an actual|api's you can use voice recognition in order to create actual ais in an actual
avaer-116|what this allows is for cross-origin resource sharing across origins in order|what this allows is for cross-origin resource sharing across origins in order
avaer-947|deep integration into the guts of the headset yeah I can't speak to any|deep integration into the guts of the headset yeah i can't speak to any
avaer-1573|because of the way that Z buffers work um you can actually do a full 3d blend|because of the way that z buffers work um you can actually do a full threed blend
avaer-907|on top of a GL context at the HTML layer this is not this is not the|on top of a gl context at the html layer this is not this is not the
avaer-1458|unreal subsystem is that you have multiple subs scenes at a lower level|unreal subsystem is that you have multiple subs scenes at a lower level
avaer-1047|almost no performance penalty with all the features and it runs everywhere not|almost no performance penalty with all the features and it runs everywhere not
avaer-736|like one aspect of that but then it comes down to like payments as well but|like one aspect of that but then it comes down to like payments as well but
avaer-590|HTML page into your 3d world but due to the specter attacks the way that Chrome|html page into your threed world but due to the specter attacks the way that chrome
avaer-959|user but it sounds like that yes okay it's basically you're using it's a graph|user but it sounds like that yes okay it's basically you're using it's a graph
avaer-603|literally loading our HTTP crypto voxels dot-com or org I think it is as well as|literally loading our http crypto voxels dot-com or org i think it is as well as
avaer-102|dot-com or org I think it is as well as loading hubs dot mozilla.org as well as|dot-com or org i think it is as well as loading hubs dot mozilla.org as well as
avaer-153|putting the meta in the Metaverse and the third piece that we were thinking is|putting the meta in the metaverse and the third piece that we were thinking is
avaer-1262|parts here because this is still I would consider this in the hack phase the|parts here because this is still i would consider this in the hack phase the
avaer-1953|standardized on all this is available on all the headsets right now and in fact|standardized on all this is available on all the headsets right now and in fact
avaer-598|around CSS HTML react all that goodness and so what I was able to do here is I|around css html react all that goodness and so what i was able to do here is i
avaer-586|target frame rate on the oculus quest at 72 on the vive it's 90 frames per second|target frame rate on the oculus quest at seventy-two on the vive it's ninety frames per second
avaer-964|master scene that is basically what you're seeing here there is a top-level|master scene that is basically what you're seeing here there is a top-level
avaer-815|you even design something like this as to the question of will browsers disable|you even design something like this as to the question of will browsers disable
avaer-933|everything else would have to disappear that I can imagine that I can imagine|everything else would have to disappear that i can imagine that i can imagine
avaer-704|install on your computer what is the future for that when you know EXO could|install on your computer what is the future for that when you know exo could
avaer-175|program essentially the web XR aspect of all this is you could build a eyes that|program essentially the web xr aspect of all this is you could build a eyes that
avaer-1191|your own bedroom be projected into one of these virtual worlds using something|your own bedroom be projected into one of these virtual worlds using something
avaer-1756|execute when are you hosting this thing to just you know just a Mozilla browser|execute when are you hosting this thing to just you know just a mozilla browser
avaer-1606|literally loading our HTTP crypto voxels dot-com or org I think it is as well as|literally loading our http crypto voxels dot-com or org i think it is as well as
avaer-577|secur because but because of the way that code runs a speculative branches|secur because but because of the way that code runs a speculative branches
avaer-457|can't speak to unreal I'm not an unreal user but it sounds like that yes okay|can't speak to unreal i'm not an unreal user but it sounds like that yes okay
avaer-1821|standard web tech yeah but to me like how do you design this where like for|standard web tech yeah but to me like how do you design this where like for
avaer-93|happening with the menu that I kind of pop up here so that menu is actually|happening with the menu that i kind of pop up here so that menu is actually
avaer-1852|and that is doable because the top level here basically has ultimate say over the|and that is doable because the top level here basically has ultimate say over the
avaer-193|sure that everything is secure with regard to people's geometry of their|sure that everything is secure with regard to people's geometry of their
avaer-281|this there's a lot of cross-pollination there but yeah I look forward to reading|this there's a lot of cross-pollination there but yeah i look forward to reading
avaer-1449|headset yeah I can't speak to any particular headsets or I can't speak to|headset yeah i can't speak to any particular headsets or i can't speak to
avaer-712|roadmap but there's still some areas where we like to encourage people to|roadmap but there's still some areas where we like to encourage people to
avaer-113|inside of the page and this HT this web GL rendering is actually contacting the|inside of the page and this ht this web gl rendering is actually contacting the
avaer-1003|I'm a viur I initially wrote the execute browser which is basically a complete|i'm a viur i initially wrote the execute browser which is basically a complete
avaer-1593|HTML page into your 3d world but due to the specter attacks the way that Chrome|html page into your threed world but due to the specter attacks the way that chrome
avaer-746|cases that you would probably need to go through a native app one of those is if|cases that you would probably need to go through a native app one of those is if
avaer-1549|the features and it runs everywhere not only does it run in chrome but it also|the features and it runs everywhere not only does it run in chrome but it also
avaer-1684|using regular web technology you could have a WebEx our virtual API that you|using regular web technology you could have a webex our virtual api that you
avaer-759|problems with every single reality having its own control scheme yes yes|problems with every single reality having its own control scheme yes yes
avaer-384|this is a really great filming anything but to do with the the CSS 3d|this is a really great filming anything but to do with the the css threed
avaer-1998|that or not WebRTC we basically have a signaling server that we run but there's|that or not webrtc we basically have a signaling server that we run but there's
avaer-1336|know if somebody was to to show their address you know or anything into a GL|know if somebody was to to show their address you know or anything into a gl
avaer-1130|tabs in any of your existing projects so how are we going to be staging this out|tabs in any of your existing projects so how are we going to be staging this out
avaer-1100|and so what I was able to do here is I can literally just write my HTML page|and so what i was able to do here is i can literally just write my html page
avaer-703|other reality type stuff I had a question regarding the accepted physical|other reality type stuff i had a question regarding the accepted physical
avaer-1589|target frame rate on the oculus quest at 72 on the vive it's 90 frames per second|target frame rate on the oculus quest at seventy-two on the vive it's ninety frames per second
avaer-1980|and you just basically take a frame rate hit but yeah there is really no|and you just basically take a frame rate hit but yeah there is really no
avaer-1760|api's oh yeah this was kind of a I'm super excited I'm gonna try to see|api's oh yeah this was kind of a i'm super excited i'm gonna try to see
avaer-34|don't know anything about HTML really but you can use technologies like|don't know anything about html really but you can use technologies like
avaer-1091|losing 10 frames just to draw a single HTML page into your 3d world but due to|losing ten frames just to draw a single html page into your threed world but due to
avaer-1738|go through the oculus store but nobody's using sideload now right so that solves|go through the oculus store but nobody's using sideload now right so that solves
avaer-328|behind it basically each one of these sites is completely isolated from every|behind it basically each one of these sites is completely isolated from every
avaer-1636|reality tabs of any two sites or infinitely many sites and we'll be|reality tabs of any two sites or infinitely many sites and we'll be
avaer-476|hit but yeah there is really no performance problems at the moment cool|hit but yeah there is really no performance problems at the moment cool
avaer-1260|super cool have you run into any problems with every single reality|super cool have you run into any problems with every single reality
avaer-73|attacks were this class of security bugs that on some brilliant researchers I|attacks were this class of security bugs that on some brilliant researchers i
avaer-474|we've tested it up to a hundred just at that point the amount of draw calls|we've tested it up to a hundred just at that point the amount of draw calls
avaer-1013|time magically had any plans to support web they are um but yeah I just kind of|time magically had any plans to support web they are um but yeah i just kind of
avaer-1495|yeah so I'm the mole topic of multiplayer how are you handling it like|yeah so i'm the mole topic of multiplayer how are you handling it like
avaer-1557|between native code and into other browsers so it's a very meta thing I|between native code and into other browsers so it's a very meta thing i
avaer-211|where we like to encourage people to move into the right direction|where we like to encourage people to move into the right direction
avaer-210|inside of their browser it's on their roadmap but there's still some areas|inside of their browser it's on their roadmap but there's still some areas
avaer-1678|but once you actually have one of these meta browsers these metaphors browsers|but once you actually have one of these meta browsers these metaphors browsers
avaer-100|tabs another thing that we needed to develop for making this kind of work is|tabs another thing that we needed to develop for making this kind of work is
avaer-618|resource sharing across origins in order to be able to blend these worlds despite|resource sharing across origins in order to be able to blend these worlds despite
avaer-1370|allow extensibility is the idea of realms so yep there's a company that's|allow extensibility is the idea of realms so yep there's a company that's
avaer-1621|resource sharing across origins in order to be able to blend these worlds despite|resource sharing across origins in order to be able to blend these worlds despite
avaer-1838|address you know or anything into a GL context then right then that data is|address you know or anything into a gl context then right then that data is
avaer-259|parts here because this is still I would consider this in the hack phase the|parts here because this is still i would consider this in the hack phase the
avaer-406|this is not this is not the implementation that we're using here|this is not this is not the implementation that we're using here
avaer-570|because of the way that Z buffers work um you can actually do a full 3d blend|because of the way that z buffers work um you can actually do a full threed blend
avaer-1551|browser in magiclip it runs inside of a browser on the oculus quest and you|browser in magiclip it runs inside of a browser on the oculus quest and you
avaer-1762|problems with every single reality having its own control scheme yes yes|problems with every single reality having its own control scheme yes yes
avaer-1686|order to create actual AIS in an actual virtual world and one more thing that I|order to create actual ais in an actual virtual world and one more thing that i
avaer-405|have an actual iframe that is overlaid on top of a GL context at the HTML layer|have an actual iframe that is overlaid on top of a gl context at the html layer
avaer-1409|this is not this is not the implementation that we're using here|this is not this is not the implementation that we're using here
avaer-1920|why you cannot do just regular iframe to WebEx our communication so could it be|why you cannot do just regular iframe to webex our communication so could it be
